Format,RaceBox CSV
Data Source,RaceBox 25121861
Date UTC,2026-05-29T18:38:05+00:00
Date,29/05/2026
Time,06/38/05
Session Index,2
Session Type,Track
Track,Custom Track
Configuration,
Laps,14
Best Lap Time,42.639
Incomplete lap, 6.004, sectors, 0,0,0,0,6.004
Lap 1, 46.15, sectors, 9.027,18.434,11.503,0,7.186
Lap 2, 43.729, sectors, 7.716,17.729,11.238,0,7.046
Lap 3, 43.7, sectors, 7.902,17.608,11.118,0,7.072
Lap 4, 42.975, sectors, 7.637,17.406,10.983,0,6.949
Lap 5, 43.054, sectors, 7.703,17.209,11.265,0,6.877
Lap 6, 42.828, sectors, 7.616,17.382,10.924,0,6.906
Lap 7, 42.901, sectors, 7.581,17.408,11.042,0,6.870
Lap 8, 42.961, sectors, 7.661,17.363,11.043,0,6.894
Lap 9, 43.165, sectors, 7.798,17.44,10.939,0,6.988
Lap 10, 42.76, sectors, 7.546,17.404,10.906,0,6.904
Lap 11, 42.78, sectors, 7.648,17.319,10.929,0,6.884
Lap 12, 44.157, sectors, 7.573,18.269,11.467,0,6.848
Lap 13, 42.639, sectors, 7.519,17.206,11.117,0,6.797
Lap 14, 42.879, sectors, 7.6,17.398,11.129,0,6.752
Incomplete lap, 66.218, sectors, 7.503,17.203,11.305,0,30.207

Record,Time,Latitude,Longitude,Altitude (m),Speed (m/s),GForceX (g),GForceY (g),GForceZ (g),Lap,Heading
2296,2026-05-29T18:41:55.400Z,50.3731672,30.4648441,175.9,8.87,-0.135,-0.025,1.024,6,18.12
2297,2026-05-29T18:41:55.500Z,50.3731753,30.4648477,175.9,9.22,-0.188,0.099,0.970,6,16.22
2298,2026-05-29T18:41:55.600Z,50.3731837,30.4648507,175.9,9.48,-0.214,0.191,0.923,6,13.25
2299,2026-05-29T18:41:55.700Z,50.3731922,30.4648531,176.0,9.36,-0.037,0.331,0.873,6,10.75
2300,2026-05-29T18:41:55.800Z,50.3732008,30.4648544,176.0,9.57,0.116,0.458,0.834,6,5.76
2301,2026-05-29T18:41:55.900Z,50.3732096,30.4648543,176.0,9.66,0.029,0.606,0.806,6,359.80
2302,2026-05-29T18:41:56.000Z,50.3732183,30.4648534,176.0,9.77,-0.052,0.695,0.806,6,356.40
2303,2026-05-29T18:41:56.100Z,50.3732268,30.4648504,176.0,9.63,-0.013,0.718,0.721,6,347.75
2304,2026-05-29T18:41:56.200Z,50.3732349,30.4648456,176.0,9.65,-0.113,0.869,0.784,6,340.44
2305,2026-05-29T18:41:56.300Z,50.3732429,30.4648406,175.9,9.59,-0.110,0.802,0.696,6,338.44
2306,2026-05-29T18:41:56.400Z,50.3732501,30.4648340,175.9,9.29,-0.117,0.893,0.700,6,329.90
2307,2026-05-29T18:41:56.500Z,50.3732567,30.4648261,175.9,9.25,-0.103,0.847,0.665,6,323.18
2308,2026-05-29T18:41:56.600Z,50.3732625,30.4648176,175.9,8.84,-0.213,0.873,0.714,6,317.62
2309,2026-05-29T18:41:56.700Z,50.3732677,30.4648080,175.9,8.87,-0.215,0.845,0.649,6,310.22
2310,2026-05-29T18:41:56.800Z,50.3732718,30.4647976,175.9,8.67,-0.264,1.040,0.655,6,302.35
2311,2026-05-29T18:41:56.900Z,50.3732755,30.4647867,175.9,8.77,-0.273,0.965,0.490,6,298.84
2312,2026-05-29T18:41:57.000Z,50.3732776,30.4647752,175.9,8.49,-0.092,1.148,0.390,6,286.64
2313,2026-05-29T18:41:57.100Z,50.3732794,30.4647633,175.9,8.65,-0.184,1.249,0.343,6,283.62
2314,2026-05-29T18:41:57.200Z,50.3732802,30.4647518,175.9,8.30,-0.129,1.272,0.355,6,276.65
2315,2026-05-29T18:41:57.300Z,50.3732797,30.4647397,175.9,8.48,-0.155,1.238,0.487,6,266.57
2316,2026-05-29T18:41:57.400Z,50.3732785,30.4647276,175.9,8.67,-0.172,1.276,0.638,6,261.42
2317,2026-05-29T18:41:57.500Z,50.3732764,30.4647161,176.0,8.45,-0.301,1.219,0.725,6,254.59
2318,2026-05-29T18:41:57.600Z,50.3732728,30.4647049,176.0,8.83,-0.131,1.144,0.856,6,244.63
2319,2026-05-29T18:41:57.700Z,50.3732693,30.4646935,176.0,8.98,-0.122,1.015,0.876,6,244.14
2320,2026-05-29T18:41:57.800Z,50.3732653,30.4646826,176.0,8.90,-0.108,0.860,0.807,6,240.06
2321,2026-05-29T18:41:57.900Z,50.3732604,30.4646719,176.0,9.34,-0.059,0.714,0.908,6,234.33
2322,2026-05-29T18:41:58.000Z,50.3732551,30.4646617,176.0,9.33,-0.045,0.545,0.924,6,231.40
2323,2026-05-29T18:41:58.100Z,50.3732493,30.4646517,176.0,9.54,-0.057,0.531,0.886,6,227.92
2324,2026-05-29T18:41:58.200Z,50.3732431,30.4646420,175.9,9.76,-0.059,0.458,0.911,6,225.08
2325,2026-05-29T18:41:58.300Z,50.3732366,30.4646328,176.0,9.72,-0.086,0.506,0.902,6,222.28
2326,2026-05-29T18:41:58.400Z,50.3732296,30.4646236,176.0,10.09,-0.060,0.498,0.795,6,220.29
2327,2026-05-29T18:41:58.500Z,50.3732224,30.4646147,175.9,10.17,-0.189,0.437,0.848,6,218.22
2328,2026-05-29T18:41:58.600Z,50.3732149,30.4646060,175.9,10.31,-0.303,0.284,0.837,6,216.70
2329,2026-05-29T18:41:58.700Z,50.3732073,30.4645973,176.0,10.43,-0.252,0.263,0.731,6,216.16
2330,2026-05-29T18:41:58.800Z,50.3731995,30.4645884,176.0,10.67,-0.132,0.119,0.733,6,215.73
2331,2026-05-29T18:41:58.900Z,50.3731915,30.4645793,176.0,10.95,-0.057,0.169,0.575,6,215.93
2332,2026-05-29T18:41:59.000Z,50.3731836,30.4645702,176.0,10.97,0.031,0.197,0.557,6,216.01
2333,2026-05-29T18:41:59.100Z,50.3731756,30.4645608,176.0,11.11,0.231,0.191,0.587,6,216.54
2334,2026-05-29T18:41:59.200Z,50.3731675,30.4645513,176.0,11.28,0.196,0.211,0.739,6,216.79
2335,2026-05-29T18:41:59.300Z,50.3731592,30.4645416,176.0,11.46,0.295,0.212,0.795,6,216.83
2336,2026-05-29T18:41:59.400Z,50.3731509,30.4645319,176.0,11.53,0.389,0.163,0.622,6,216.23
2337,2026-05-29T18:41:59.500Z,50.3731424,30.4645221,176.0,11.75,0.245,0.208,0.496,6,216.20
2338,2026-05-29T18:41:59.600Z,50.3731336,30.4645126,176.0,11.80,0.209,0.230,0.302,6,214.56
2339,2026-05-29T18:41:59.700Z,50.3731246,30.4645034,176.0,11.92,0.078,0.342,0.100,6,213.33
2340,2026-05-29T18:41:59.800Z,50.3731154,30.4644946,176.0,12.00,0.095,0.290,0.031,6,211.14
2341,2026-05-29T18:41:59.900Z,50.3731058,30.4644864,176.0,12.14,0.066,0.312,-0.066,6,208.72
2342,2026-05-29T18:42:00.000Z,50.3730960,30.4644786,176.0,12.24,0.038,0.374,-0.125,6,206.97
2343,2026-05-29T18:42:00.100Z,50.3730858,30.4644716,176.0,12.29,0.065,0.454,-0.334,6,203.92
2344,2026-05-29T18:42:00.200Z,50.3730754,30.4644660,176.0,12.24,-0.093,0.451,-0.202,6,199.59
2345,2026-05-29T18:42:00.300Z,50.3730647,30.4644619,176.0,12.30,-0.110,0.494,-0.120,6,194.50
2346,2026-05-29T18:42:00.400Z,50.3730535,30.4644588,175.9,12.57,-0.207,0.543,-0.121,6,190.75
2347,2026-05-29T18:42:00.500Z,50.3730427,30.4644551,176.0,12.39,-0.241,0.680,-0.031,6,191.82
2348,2026-05-29T18:42:00.600Z,50.3730315,30.4644554,176.0,12.47,-0.276,0.684,0.188,6,179.87
2349,2026-05-29T18:42:00.700Z,50.3730202,30.4644556,176.0,12.57,-0.190,0.844,0.097,6,179.18
2350,2026-05-29T18:42:00.800Z,50.3730090,30.4644576,175.9,12.53,-0.308,1.006,-0.059,6,173.93
2351,2026-05-29T18:42:00.900Z,50.3729981,30.4644610,176.0,12.49,-0.395,1.075,0.149,6,169.13
2352,2026-05-29T18:42:01.000Z,50.3729873,30.4644656,176.0,12.47,-0.399,1.065,0.111,6,164.92
2353,2026-05-29T18:42:01.100Z,50.3729766,30.4644716,176.0,12.68,-0.283,1.158,0.173,6,160.54
2354,2026-05-29T18:42:01.200Z,50.3729667,30.4644791,176.0,12.40,-0.246,1.054,0.275,6,155.03
2355,2026-05-29T18:42:01.300Z,50.3729569,30.4644876,176.0,12.53,-0.254,1.111,0.359,6,151.59
2356,2026-05-29T18:42:01.400Z,50.3729478,30.4644976,176.1,12.55,-0.141,1.066,0.401,6,145.52
2357,2026-05-29T18:42:01.500Z,50.3729389,30.4645086,176.1,12.62,0.057,0.852,0.348,6,142.21
2358,2026-05-29T18:42:01.600Z,50.3729302,30.4645198,176.1,12.54,-0.028,0.814,0.134,6,140.63
2359,2026-05-29T18:42:01.700Z,50.3729222,30.4645324,176.1,12.78,-0.232,0.647,0.140,6,135.68
2360,2026-05-29T18:42:01.800Z,50.3729137,30.4645449,176.1,12.94,-0.170,0.536,0.155,6,136.41
2361,2026-05-29T18:42:01.900Z,50.3729059,30.4645586,176.2,13.10,-0.076,0.385,-0.006,6,132.52
2362,2026-05-29T18:42:02.000Z,50.3728982,30.4645726,176.2,13.22,-0.091,0.417,0.072,6,131.04
2363,2026-05-29T18:42:02.100Z,50.3728910,30.4645871,176.2,13.12,-0.119,0.310,0.185,6,128.07
2364,2026-05-29T18:42:02.200Z,50.3728837,30.4646018,176.2,13.26,0.163,0.263,0.155,6,128.29
2365,2026-05-29T18:42:02.300Z,50.3728764,30.4646162,176.2,13.15,0.247,0.184,0.086,6,128.33
2366,2026-05-29T18:42:02.400Z,50.3728691,30.4646312,176.3,13.44,0.130,0.249,0.192,6,127.50
2367,2026-05-29T18:42:02.500Z,50.3728616,30.4646462,176.3,13.52,-0.079,0.240,0.379,6,127.88
2368,2026-05-29T18:42:02.600Z,50.3728544,30.4646608,176.3,13.13,0.016,0.122,0.406,6,127.86
2369,2026-05-29T18:42:02.700Z,50.3728466,30.4646770,176.3,14.31,-0.188,0.271,0.332,6,127.09
2370,2026-05-29T18:42:02.800Z,50.3728400,30.4646923,176.3,13.40,0.113,0.374,0.393,6,125.23
2371,2026-05-29T18:42:02.900Z,50.3728328,30.4647087,176.3,14.03,0.012,0.576,0.410,6,124.67
2372,2026-05-29T18:42:03.000Z,50.3728256,30.4647241,176.3,13.66,-0.025,0.468,0.323,6,125.36
2373,2026-05-29T18:42:03.100Z,50.3728236,30.4647433,176.4,13.01,-0.170,0.716,0.485,6,115.24
2374,2026-05-29T18:42:03.200Z,50.3728173,30.4647579,176.4,12.66,-0.007,0.696,0.627,6,118.07
2375,2026-05-29T18:42:03.300Z,50.3728171,30.4647791,176.4,13.14,-0.447,0.688,0.586,6,108.22
2376,2026-05-29T18:42:03.400Z,50.3728153,30.4647937,176.5,11.52,-0.325,0.819,0.465,6,104.51
2377,2026-05-29T18:42:03.500Z,50.3728135,30.4648110,176.4,12.06,-0.350,0.990,0.312,6,102.70
2378,2026-05-29T18:42:03.600Z,50.3728130,30.4648271,176.4,11.31,-0.554,0.847,0.184,6,97.82
2379,2026-05-29T18:42:03.700Z,50.3728138,30.4648432,176.4,11.16,-0.719,1.046,0.097,6,91.63
2380,2026-05-29T18:42:03.800Z,50.3728156,30.4648584,176.3,10.76,-0.929,0.793,0.118,6,84.87
2381,2026-05-29T18:42:03.900Z,50.3728166,30.4648722,176.4,10.21,-1.196,0.936,0.217,6,83.89
2382,2026-05-29T18:42:04.000Z,50.3728196,30.4648862,176.4,10.14,-0.939,0.885,0.188,6,76.59
2383,2026-05-29T18:42:04.100Z,50.3728234,30.4648989,176.4,9.76,-0.690,0.984,-0.096,6,68.51
2384,2026-05-29T18:42:04.200Z,50.3728278,30.4649125,176.4,10.39,-0.556,0.882,-0.079,6,64.95
2385,2026-05-29T18:42:04.300Z,50.3728334,30.4649229,176.5,9.71,-0.220,1.108,-0.280,6,53.87
2386,2026-05-29T18:42:04.400Z,50.3728393,30.4649333,176.5,9.73,-0.037,0.984,-0.502,6,49.15
2387,2026-05-29T18:42:04.500Z,50.3728462,30.4649427,176.6,9.87,-0.050,1.191,-0.425,6,42.22
2388,2026-05-29T18:42:04.600Z,50.3728534,30.4649502,176.7,9.63,0.047,1.224,-0.101,6,34.85
2389,2026-05-29T18:42:04.700Z,50.3728607,30.4649564,176.7,9.31,-0.122,1.318,0.026,6,28.79
2390,2026-05-29T18:42:04.800Z,50.3728683,30.4649615,176.7,9.29,-0.261,1.383,0.349,6,24.00
2391,2026-05-29T18:42:04.900Z,50.3728760,30.4649650,176.7,9.07,-0.259,1.168,0.625,6,17.12
2392,2026-05-29T18:42:05.000Z,50.3728833,30.4649666,176.6,8.53,-0.278,1.163,0.664,6,9.48
2393,2026-05-29T18:42:05.100Z,50.3728908,30.4649668,176.6,8.52,-0.509,1.211,0.608,6,2.68
2394,2026-05-29T18:42:05.200Z,50.3728981,30.4649659,176.6,8.43,-0.476,1.153,0.520,6,356.78
2395,2026-05-29T18:42:05.300Z,50.3729051,30.4649637,176.6,8.23,-0.362,1.210,0.396,6,350.69
2396,2026-05-29T18:42:05.400Z,50.3729122,30.4649606,176.6,8.29,-0.367,1.348,0.395,6,345.29
2397,2026-05-29T18:42:05.500Z,50.3729186,30.4649565,176.7,7.95,-0.471,1.306,0.301,6,341.61
2398,2026-05-29T18:42:05.600Z,50.3729245,30.4649503,176.7,8.12,-0.382,1.225,0.369,6,330.81
2399,2026-05-29T18:42:05.700Z,50.3729291,30.4649429,176.6,7.65,-0.318,1.326,0.350,6,323.72
2400,2026-05-29T18:42:05.800Z,50.3729333,30.4649347,176.6,7.47,-0.377,1.173,0.331,6,314.95
2401,2026-05-29T18:42:05.900Z,50.3729372,30.4649259,176.6,7.60,-0.414,1.048,0.521,6,308.71
2402,2026-05-29T18:42:06.000Z,50.3729404,30.4649167,176.7,7.37,-0.444,0.997,0.886,6,302.05
2403,2026-05-29T18:42:06.100Z,50.3729421,30.4649064,176.7,7.43,-0.430,0.984,0.911,6,290.50
2404,2026-05-29T18:42:06.200Z,50.3729444,30.4648956,176.7,7.99,-0.492,0.727,1.215,6,288.46
2405,2026-05-29T18:42:06.300Z,50.3729452,30.4648856,176.9,7.06,-0.391,0.769,1.207,6,280.11
2406,2026-05-29T18:42:06.400Z,50.3729455,30.4648742,177.0,7.86,-0.378,0.904,1.042,6,273.62
2407,2026-05-29T18:42:06.500Z,50.3729445,30.4648630,177.1,7.87,-0.384,0.796,1.076,6,265.17
2408,2026-05-29T18:42:06.600Z,50.3729436,30.4648520,177.3,7.74,-0.384,0.796,1.076,6,263.49
2409,2026-05-29T18:42:06.700Z,50.3729413,30.4648414,177.4,7.77,-0.228,0.823,0.871,6,255.07
2410,2026-05-29T18:42:06.800Z,50.3729386,30.4648310,177.5,7.87,-0.281,0.862,0.888,6,249.87
2411,2026-05-29T18:42:06.900Z,50.3729352,30.4648213,177.7,7.76,-0.194,0.692,0.896,6,243.28
2412,2026-05-29T18:42:07.000Z,50.3729315,30.4648115,177.8,8.05,-0.244,0.747,0.867,6,239.54
2413,2026-05-29T18:42:07.100Z,50.3729275,30.4648024,177.9,7.86,-0.338,0.695,0.940,6,235.66
2414,2026-05-29T18:42:07.200Z,50.3729227,30.4647939,178.0,7.97,-0.350,0.702,0.950,6,228.99
2415,2026-05-29T18:42:07.300Z,50.3729175,30.4647856,178.2,8.25,-0.398,0.665,0.970,6,226.02
2416,2026-05-29T18:42:07.400Z,50.3729121,30.4647779,178.3,8.06,-0.402,0.579,0.947,6,222.03
2417,2026-05-29T18:42:07.500Z,50.3729063,30.4647706,178.4,8.16,-0.369,0.542,0.967,6,219.04
2418,2026-05-29T18:42:07.600Z,50.3729004,30.4647632,178.6,8.33,-0.441,0.374,0.837,6,218.13
2419,2026-05-29T18:42:07.700Z,50.3728944,30.4647559,178.7,8.48,-0.359,0.329,0.807,6,217.99
2420,2026-05-29T18:42:07.800Z,50.3728882,30.4647489,178.8,8.44,-0.360,0.283,0.876,6,215.63
2421,2026-05-29T18:42:07.900Z,50.3728818,30.4647416,178.9,8.66,-0.382,0.220,0.860,6,216.15
2422,2026-05-29T18:42:08.000Z,50.3728753,30.4647345,179.0,8.88,-0.372,0.178,0.882,6,215.24
2423,2026-05-29T18:42:08.100Z,50.3728689,30.4647272,179.1,8.86,-0.120,0.147,0.863,6,216.47
2424,2026-05-29T18:42:08.200Z,50.3728623,30.4647197,179.1,9.06,-0.083,0.113,0.899,6,215.89
2425,2026-05-29T18:42:08.300Z,50.3728555,30.4647117,179.1,9.42,-0.091,0.065,0.778,6,218.02
2426,2026-05-29T18:42:08.400Z,50.3728491,30.4647035,179.1,9.26,-0.131,0.073,0.855,6,219.14
2427,2026-05-29T18:42:08.500Z,50.3728424,30.4646952,179.2,9.45,-0.137,0.048,0.794,6,218.83
2428,2026-05-29T18:42:08.600Z,50.3728356,30.4646863,179.2,9.82,-0.279,0.031,0.878,6,220.22
2429,2026-05-29T18:42:08.700Z,50.3728286,30.4646779,179.2,9.79,-0.412,-0.008,0.918,6,218.51
2430,2026-05-29T18:42:08.800Z,50.3728215,30.4646691,179.1,9.99,-0.354,-0.029,0.933,6,219.87
2431,2026-05-29T18:42:08.900Z,50.3728143,30.4646600,179.0,10.21,-0.504,-0.074,0.976,6,219.68
2432,2026-05-29T18:42:09.000Z,50.3728072,30.4646508,178.9,10.22,-0.408,-0.023,0.949,6,220.40
2433,2026-05-29T18:42:09.100Z,50.3728000,30.4646405,178.8,10.69,-0.272,0.045,0.887,6,222.23
2434,2026-05-29T18:42:09.200Z,50.3727929,30.4646304,178.7,10.68,-0.416,0.075,0.894,6,223.38
2435,2026-05-29T18:42:09.300Z,50.3727857,30.4646190,178.6,11.21,-0.235,0.028,0.810,6,225.19
2436,2026-05-29T18:42:09.400Z,50.3727786,30.4646076,178.5,11.28,-0.008,0.121,0.581,6,226.10
2437,2026-05-29T18:42:09.500Z,50.3727713,30.4645960,178.4,11.65,-0.198,0.164,0.629,6,226.48
2438,2026-05-29T18:42:09.600Z,50.3727641,30.4645834,178.3,11.93,-0.354,0.139,0.562,6,228.30
2439,2026-05-29T18:42:09.700Z,50.3727568,30.4645708,178.2,12.09,-0.148,0.110,0.445,6,228.46
2440,2026-05-29T18:42:09.800Z,50.3727499,30.4645577,178.0,12.10,-0.405,0.090,0.440,6,230.70
2441,2026-05-29T18:42:09.900Z,50.3727435,30.4645437,177.8,12.25,-0.505,-0.088,0.531,6,234.53
2442,2026-05-29T18:42:10.000Z,50.3727382,30.4645288,177.7,12.21,-0.330,-0.336,0.435,6,240.39
2443,2026-05-29T18:42:10.100Z,50.3727343,30.4645152,177.5,10.90,-0.275,-0.340,0.519,6,245.54
2444,2026-05-29T18:42:10.200Z,50.3727301,30.4645003,177.4,11.50,-0.430,-0.129,0.716,6,246.56
2445,2026-05-29T18:42:10.300Z,50.3727273,30.4644852,177.4,11.23,-0.203,0.138,0.672,6,253.58
2446,2026-05-29T18:42:10.400Z,50.3727251,30.4644704,177.3,10.86,-0.152,0.349,0.636,6,256.53
2447,2026-05-29T18:42:10.500Z,50.3727246,30.4644554,177.3,10.59,-0.135,0.458,0.751,6,264.72
2448,2026-05-29T18:42:10.600Z,50.3727245,30.4644411,177.3,10.21,0.008,0.420,0.781,6,267.78
2449,2026-05-29T18:42:10.700Z,50.3727256,30.4644277,177.3,9.64,0.306,0.252,0.734,6,274.94
2450,2026-05-29T18:42:10.800Z,50.3727276,30.4644141,177.4,9.79,0.308,0.011,0.860,6,280.32
2451,2026-05-29T18:42:10.900Z,50.3727299,30.4644017,177.3,9.17,0.376,-0.230,1.015,6,285.20
2452,2026-05-29T18:42:11.000Z,50.3727341,30.4643915,177.4,8.47,0.310,-0.285,1.009,6,299.28
2453,2026-05-29T18:42:11.100Z,50.3727380,30.4643807,177.4,8.81,0.317,-0.509,1.049,6,299.20
2454,2026-05-29T18:42:11.200Z,50.3727435,30.4643723,177.4,8.31,0.153,-0.624,1.042,6,311.97
2455,2026-05-29T18:42:11.300Z,50.3727494,30.4643647,177.4,8.34,0.105,-0.815,1.139,6,318.61
2456,2026-05-29T18:42:11.400Z,50.3727555,30.4643582,177.3,8.17,0.185,-0.720,1.082,6,324.96
2457,2026-05-29T18:42:11.500Z,50.3727626,30.4643539,177.4,8.11,0.251,-0.875,1.110,6,336.96
2458,2026-05-29T18:42:11.600Z,50.3727693,30.4643510,177.4,7.74,0.215,-0.615,1.027,6,342.84
2459,2026-05-29T18:42:11.700Z,50.3727771,30.4643478,177.4,8.67,0.055,-0.641,1.161,6,345.36
2460,2026-05-29T18:42:11.800Z,50.3727843,30.4643471,177.4,7.98,0.118,-0.381,1.107,6,354.18
2461,2026-05-29T18:42:11.900Z,50.3727917,30.4643480,177.4,8.18,0.000,-0.463,1.111,6,3.41
2462,2026-05-29T18:42:12.000Z,50.3727992,30.4643496,177.4,8.43,-0.031,-0.327,1.159,6,7.26
2463,2026-05-29T18:42:12.100Z,50.3728066,30.4643522,177.4,8.38,-0.138,-0.456,1.228,6,12.54
2464,2026-05-29T18:42:12.200Z,50.3728135,30.4643568,177.4,8.32,0.093,-0.535,1.067,6,21.45
2465,2026-05-29T18:42:12.300Z,50.3728207,30.4643623,177.4,8.70,0.044,-0.607,1.072,6,24.74
2466,2026-05-29T18:42:12.400Z,50.3728278,30.4643689,177.4,8.98,0.080,-0.499,1.005,6,30.34
2467,2026-05-29T18:42:12.500Z,50.3728352,30.4643752,177.4,9.21,0.026,-0.381,0.914,6,28.81
2468,2026-05-29T18:42:12.600Z,50.3728426,30.4643807,177.4,9.08,0.035,-0.168,0.796,6,25.83
2469,2026-05-29T18:42:12.700Z,50.3728501,30.4643842,177.4,8.71,-0.141,0.151,0.758,6,17.39
2470,2026-05-29T18:42:12.800Z,50.3728574,30.4643876,177.4,8.52,-0.244,0.263,0.770,6,16.61
2471,2026-05-29T18:42:12.900Z,50.3728651,30.4643893,177.4,8.56,-0.327,0.391,0.893,6,8.73
2472,2026-05-29T18:42:13.000Z,50.3728730,30.4643901,177.4,8.61,-0.428,0.431,0.935,6,4.04
2473,2026-05-29T18:42:13.100Z,50.3728801,30.4643890,177.4,8.07,-0.337,0.614,0.964,6,355.32
2474,2026-05-29T18:42:13.200Z,50.3728871,30.4643857,177.4,7.94,-0.331,0.768,1.020,6,344.08
2475,2026-05-29T18:42:13.300Z,50.3728939,30.4643819,177.4,7.97,-0.330,1.029,0.913,6,340.83
2476,2026-05-29T18:42:13.400Z,50.3728995,30.4643760,177.4,7.78,-0.330,1.029,0.913,6,328.46
2477,2026-05-29T18:42:13.500Z,50.3729046,30.4643691,177.4,7.49,-0.301,1.174,0.918,6,320.29
2478,2026-05-29T18:42:13.600Z,50.3729091,30.4643616,177.4,7.38,-0.376,1.131,1.035,6,314.49
2479,2026-05-29T18:42:13.700Z,50.3729127,30.4643529,177.4,7.38,-0.341,1.124,1.095,6,304.87
2480,2026-05-29T18:42:13.800Z,50.3729150,30.4643434,177.3,7.27,-0.240,1.012,1.010,6,293.66
2481,2026-05-29T18:42:13.900Z,50.3729175,30.4643336,177.3,7.47,-0.081,1.056,0.904,6,291.31
2482,2026-05-29T18:42:14.000Z,50.3729182,30.4643234,177.3,7.24,-0.138,1.084,0.896,6,279.79
2483,2026-05-29T18:42:14.100Z,50.3729182,30.4643132,177.3,7.28,-0.191,0.975,0.914,6,272.11
2484,2026-05-29T18:42:14.200Z,50.3729173,30.4643028,177.3,7.39,-0.318,0.882,0.969,6,263.78
2485,2026-05-29T18:42:14.300Z,50.3729156,30.4642926,177.3,7.38,-0.238,1.036,0.977,6,256.62
2486,2026-05-29T18:42:14.400Z,50.3729128,30.4642828,177.3,7.66,-0.282,1.030,0.970,6,247.54
2487,2026-05-29T18:42:14.500Z,50.3729094,30.4642738,177.3,7.41,-0.228,0.990,0.951,6,240.09
2488,2026-05-29T18:42:14.600Z,50.3729053,30.4642651,177.3,7.67,-0.196,1.027,0.923,6,234.16
2489,2026-05-29T18:42:14.700Z,50.3729003,30.4642572,177.3,7.74,-0.167,1.040,0.922,6,226.62
2490,2026-05-29T18:42:14.800Z,50.3728947,30.4642503,177.3,7.90,-0.192,0.935,0.936,6,219.52
2491,2026-05-29T18:42:14.900Z,50.3728885,30.4642442,177.3,8.01,-0.208,0.852,1.022,6,211.92
2492,2026-05-29T18:42:15.000Z,50.3728818,30.4642392,177.3,8.20,-0.175,0.763,0.961,6,206.67
2493,2026-05-29T18:42:15.100Z,50.3728745,30.4642346,177.3,8.65,-0.171,0.716,0.892,6,202.17
2494,2026-05-29T18:42:15.200Z,50.3728672,30.4642309,177.3,8.57,-0.186,0.749,0.909,6,198.71
2495,2026-05-29T18:42:15.300Z,50.3728595,30.4642279,177.3,8.75,-0.208,0.682,0.858,6,194.14
2496,2026-05-29T18:42:15.400Z,50.3728518,30.4642255,177.3,8.75,-0.206,0.580,0.869,6,191.06
2497,2026-05-29T18:42:15.500Z,50.3728439,30.4642238,177.4,8.87,-0.179,0.585,0.852,6,187.57
2498,2026-05-29T18:42:15.600Z,50.3728353,30.4642230,177.3,9.47,-0.144,0.485,0.897,6,184.17
2499,2026-05-29T18:42:15.700Z,50.3728272,30.4642228,177.4,9.14,0.109,0.337,0.804,6,179.80
2500,2026-05-29T18:42:15.800Z,50.3728183,30.4642218,177.4,9.84,0.085,0.474,0.670,6,183.80
2501,2026-05-29T18:42:15.900Z,50.3728096,30.4642227,177.4,9.77,0.288,0.521,0.623,6,176.60
2502,2026-05-29T18:42:16.000Z,50.3728009,30.4642233,177.4,9.80,0.427,0.398,0.654,6,177.00
2503,2026-05-29T18:42:16.100Z,50.3727914,30.4642241,177.4,10.48,0.271,0.334,0.723,6,177.58
2504,2026-05-29T18:42:16.200Z,50.3727825,30.4642254,177.4,9.99,-0.045,0.296,0.964,6,174.77
2505,2026-05-29T18:42:16.300Z,50.3727732,30.4642270,177.4,10.39,0.021,0.133,1.026,6,174.03
2506,2026-05-29T18:42:16.400Z,50.3727637,30.4642290,177.4,10.62,-0.239,0.147,1.029,6,172.61
2507,2026-05-29T18:42:16.500Z,50.3727541,30.4642316,177.3,10.78,-0.180,0.264,0.823,6,170.53
2508,2026-05-29T18:42:16.600Z,50.3727447,30.4642344,177.3,10.73,-0.120,0.283,0.642,6,169.38
2509,2026-05-29T18:42:16.700Z,50.3727351,30.4642373,177.3,10.89,-0.092,0.392,0.537,6,169.04
2510,2026-05-29T18:42:16.800Z,50.3727251,30.4642404,177.3,11.32,-0.030,0.337,0.194,6,168.72
2511,2026-05-29T18:42:16.900Z,50.3727151,30.4642439,177.3,11.37,0.068,0.231,0.170,6,167.53
2512,2026-05-29T18:42:17.000Z,50.3727052,30.4642474,177.4,11.36,-0.118,0.278,0.270,6,167.20
2513,2026-05-29T18:42:17.100Z,50.3726950,30.4642512,177.4,11.64,-0.050,0.333,0.267,6,166.60
2514,2026-05-29T18:42:17.200Z,50.3726848,30.4642552,177.4,11.72,-0.024,0.315,0.347,6,165.86
2515,2026-05-29T18:42:17.300Z,50.3726746,30.4642592,177.4,11.71,-0.025,0.281,0.613,6,165.94
2516,2026-05-29T18:42:17.400Z,50.3726641,30.4642633,177.3,12.02,-0.072,0.321,0.694,6,166.19
2517,2026-05-29T18:42:17.500Z,50.3726537,30.4642674,177.4,11.95,-0.044,0.051,0.786,6,165.44
2518,2026-05-29T18:42:17.600Z,50.3726432,30.4642710,177.4,11.87,0.010,-0.224,0.832,6,167.68
2519,2026-05-29T18:42:17.700Z,50.3726336,30.4642723,177.3,10.85,0.076,-0.166,0.614,6,174.71
2520,2026-05-29T18:42:17.800Z,50.3726237,30.4642736,177.3,11.01,0.051,-0.228,0.648,6,175.02
