Format,RaceBox CSV
Data Source,RaceBox 25121861
Date UTC,2026-05-29T19:06:25+00:00
Date,29/05/2026
Time,07/06/25
Session Index,4
Session Type,Track
Track,Custom Track
Configuration,
Laps,14
Best Lap Time,43.125
Incomplete lap, 5.123, sectors, 0,0,0,0,5.123
Lap 1, 45.523, sectors, 8.885,18.257,11.461,0,6.920
Lap 2, 43.743, sectors, 7.669,17.886,11.248,0,6.940
Lap 3, 43.64, sectors, 7.66,17.735,11.278,0,6.967
Lap 4, 43.548, sectors, 7.699,17.765,11.101,0,6.983
Lap 5, 44.499, sectors, 7.697,18.016,11.84,0,6.946
Lap 6, 43.436, sectors, 7.765,17.753,11.017,0,6.901
Lap 7, 43.737, sectors, 7.607,18.084,11.234,0,6.812
Lap 8, 43.168, sectors, 7.63,17.63,11.147,0,6.761
Lap 9, 43.472, sectors, 7.896,17.585,11.229,0,6.762
Lap 10, 43.568, sectors, 7.666,17.91,11.289,0,6.703
Lap 11, 43.441, sectors, 7.645,17.727,11.404,0,6.665
Lap 12, 43.125, sectors, 7.523,17.612,11.272,0,6.718
Lap 13, 43.472, sectors, 7.708,17.721,11.226,0,6.817
Lap 14, 43.373, sectors, 7.618,17.605,11.487,0,6.663
Incomplete lap, 63.932, sectors, 10.109,19.747,11.141,0,22.935

Record,Time,Latitude,Longitude,Altitude (m),Speed (m/s),GForceX (g),GForceY (g),GForceZ (g),Lap,Heading
5160,2026-05-29T19:15:01.100Z,50.3725522,30.4640359,178.5,10.07,0.316,-0.429,0.646,12,311.89
5161,2026-05-29T19:15:01.200Z,50.3725589,30.4640258,178.5,10.31,0.311,-0.312,0.631,12,315.19
5162,2026-05-29T19:15:01.300Z,50.3725659,30.4640165,178.5,10.21,0.368,-0.195,0.567,12,319.21
5163,2026-05-29T19:15:01.400Z,50.3725732,30.4640066,178.5,10.60,0.439,-0.131,0.467,12,318.72
5164,2026-05-29T19:15:01.500Z,50.3725811,30.4639972,178.5,11.05,0.209,-0.113,0.500,12,322.33
5165,2026-05-29T19:15:01.600Z,50.3725888,30.4639883,178.5,10.58,0.340,-0.111,0.510,12,322.95
5166,2026-05-29T19:15:01.700Z,50.3725970,30.4639790,178.5,11.19,0.368,-0.065,0.427,12,323.86
5167,2026-05-29T19:15:01.800Z,50.3726048,30.4639691,178.5,11.25,-0.032,-0.101,0.501,12,321.74
5168,2026-05-29T19:15:01.900Z,50.3726129,30.4639595,178.5,11.16,-0.144,-0.017,0.486,12,322.20
5169,2026-05-29T19:15:02.000Z,50.3726207,30.4639487,178.4,11.70,0.172,0.053,0.350,12,319.37
5170,2026-05-29T19:15:02.100Z,50.3726283,30.4639377,178.5,11.44,-0.041,0.060,0.405,12,317.03
5171,2026-05-29T19:15:02.200Z,50.3726360,30.4639265,178.4,11.76,-0.058,0.224,0.450,12,317.07
5172,2026-05-29T19:15:02.300Z,50.3726429,30.4639139,178.4,11.83,0.115,0.374,0.305,12,311.43
5173,2026-05-29T19:15:02.400Z,50.3726499,30.4639012,178.4,11.87,0.144,0.489,0.289,12,310.70
5174,2026-05-29T19:15:02.500Z,50.3726558,30.4638875,178.4,11.84,0.067,0.556,0.402,12,305.57
5175,2026-05-29T19:15:02.600Z,50.3726618,30.4638732,178.4,12.21,0.100,0.655,0.414,12,303.53
5176,2026-05-29T19:15:02.700Z,50.3726668,30.4638582,178.4,11.98,-0.032,0.596,0.418,12,298.30
5177,2026-05-29T19:15:02.800Z,50.3726719,30.4638429,178.4,12.24,0.104,0.503,0.491,12,297.57
5178,2026-05-29T19:15:02.900Z,50.3726768,30.4638272,178.4,12.42,0.237,0.383,0.600,12,296.15
5179,2026-05-29T19:15:03.000Z,50.3726814,30.4638112,178.3,12.50,0.356,0.200,0.562,12,294.62
5180,2026-05-29T19:15:03.100Z,50.3726867,30.4637954,178.4,12.55,0.468,0.073,0.485,12,296.49
5181,2026-05-29T19:15:03.200Z,50.3726916,30.4637799,178.3,12.41,0.506,-0.120,0.584,12,296.65
5182,2026-05-29T19:15:03.300Z,50.3726970,30.4637657,178.3,11.78,0.385,-0.325,0.633,12,300.13
5183,2026-05-29T19:15:03.400Z,50.3727027,30.4637530,178.3,11.15,0.124,-0.558,0.796,12,304.53
5184,2026-05-29T19:15:03.500Z,50.3727085,30.4637412,178.3,10.61,-0.151,-0.468,1.030,12,307.17
5185,2026-05-29T19:15:03.600Z,50.3727151,30.4637299,178.3,10.83,-0.276,-0.480,1.133,12,311.38
5186,2026-05-29T19:15:03.700Z,50.3727219,30.4637197,178.3,10.40,-0.337,-0.428,1.128,12,315.41
5187,2026-05-29T19:15:03.800Z,50.3727291,30.4637114,178.3,10.03,-0.241,-0.436,1.265,12,322.38
5188,2026-05-29T19:15:03.900Z,50.3727369,30.4637049,178.3,9.72,-0.024,-0.426,1.112,12,330.50
5189,2026-05-29T19:15:04.000Z,50.3727447,30.4636993,178.3,9.54,0.222,-0.647,0.957,12,334.26
5190,2026-05-29T19:15:04.100Z,50.3727526,30.4636956,178.3,9.12,0.214,-0.841,0.904,12,341.92
5191,2026-05-29T19:15:04.200Z,50.3727608,30.4636935,178.3,9.08,0.342,-1.006,0.915,12,349.64
5192,2026-05-29T19:15:04.300Z,50.3727686,30.4636928,178.3,8.70,0.343,-1.015,0.798,12,356.11
5193,2026-05-29T19:15:04.400Z,50.3727764,30.4636936,178.3,8.62,0.256,-1.046,0.804,12,3.19
5194,2026-05-29T19:15:04.500Z,50.3727841,30.4636958,178.3,8.55,0.125,-1.115,0.819,12,9.81
5195,2026-05-29T19:15:04.600Z,50.3727914,30.4636994,178.3,8.45,0.171,-1.063,0.953,12,16.82
5196,2026-05-29T19:15:04.700Z,50.3727982,30.4637046,178.3,8.41,0.300,-1.085,0.859,12,25.05
5197,2026-05-29T19:15:04.800Z,50.3728049,30.4637104,178.3,8.43,0.294,-1.055,0.836,12,29.20
5198,2026-05-29T19:15:04.900Z,50.3728104,30.4637181,178.3,8.24,0.346,-1.102,0.812,12,40.73
5199,2026-05-29T19:15:05.000Z,50.3728158,30.4637263,178.3,8.31,0.333,-1.001,0.783,12,43.92
5200,2026-05-29T19:15:05.100Z,50.3728204,30.4637358,178.4,8.41,0.280,-1.017,0.766,12,52.10
5201,2026-05-29T19:15:05.200Z,50.3728242,30.4637458,178.3,8.34,0.207,-0.848,0.869,12,58.33
5202,2026-05-29T19:15:05.300Z,50.3728275,30.4637567,178.4,8.61,0.299,-0.907,0.881,12,64.42
5203,2026-05-29T19:15:05.400Z,50.3728300,30.4637682,178.3,8.63,0.393,-0.817,0.921,12,70.21
5204,2026-05-29T19:15:05.500Z,50.3728317,30.4637801,178.3,8.71,0.445,-0.857,0.895,12,76.54
5205,2026-05-29T19:15:05.600Z,50.3728333,30.4637927,178.4,9.10,0.640,-0.693,0.850,12,78.95
5206,2026-05-29T19:15:05.700Z,50.3728340,30.4638057,178.3,9.29,0.704,-0.621,0.819,12,84.01
5207,2026-05-29T19:15:05.800Z,50.3728344,30.4638187,178.3,9.27,0.564,-0.506,0.822,12,87.00
5208,2026-05-29T19:15:05.900Z,50.3728344,30.4638325,178.3,9.73,0.411,-0.423,0.918,12,89.62
5209,2026-05-29T19:15:06.000Z,50.3728341,30.4638462,178.3,9.71,0.468,-0.249,0.874,12,92.13
5210,2026-05-29T19:15:06.100Z,50.3728338,30.4638602,178.3,9.89,0.148,-0.177,0.780,12,92.22
5211,2026-05-29T19:15:06.200Z,50.3728337,30.4638744,178.3,9.97,0.087,-0.158,0.654,12,92.01
5212,2026-05-29T19:15:06.300Z,50.3728338,30.4638892,178.2,10.41,0.345,0.000,0.523,12,89.65
5213,2026-05-29T19:15:06.400Z,50.3728350,30.4639031,178.2,9.90,0.338,0.235,0.264,12,83.27
5214,2026-05-29T19:15:06.500Z,50.3728356,30.4639179,178.2,10.44,0.227,0.350,0.323,12,86.86
5215,2026-05-29T19:15:06.600Z,50.3728383,30.4639317,178.2,10.09,0.387,0.603,0.162,12,74.25
5216,2026-05-29T19:15:06.700Z,50.3728413,30.4639457,178.2,10.36,0.259,0.820,0.148,12,72.21
5217,2026-05-29T19:15:06.800Z,50.3728452,30.4639589,178.2,10.32,0.007,0.917,0.053,12,65.05
5218,2026-05-29T19:15:06.900Z,50.3728494,30.4639718,178.2,10.24,0.035,0.934,0.123,12,63.93
5219,2026-05-29T19:15:07.000Z,50.3728548,30.4639836,178.2,10.18,0.017,1.099,0.061,12,55.58
5220,2026-05-29T19:15:07.100Z,50.3728608,30.4639952,178.2,10.59,0.127,1.062,0.211,12,51.03
5221,2026-05-29T19:15:07.200Z,50.3728676,30.4640056,178.2,10.52,0.409,1.096,0.283,12,44.87
5222,2026-05-29T19:15:07.300Z,50.3728745,30.4640157,178.2,10.55,0.421,1.105,0.508,12,43.06
5223,2026-05-29T19:15:07.400Z,50.3728825,30.4640242,178.3,10.66,0.421,1.105,0.508,12,34.91
5224,2026-05-29T19:15:07.500Z,50.3728907,30.4640325,178.3,10.85,0.371,1.017,0.500,12,32.97
5225,2026-05-29T19:15:07.600Z,50.3728993,30.4640397,178.3,10.80,0.124,0.886,0.538,12,28.55
5226,2026-05-29T19:15:07.700Z,50.3729084,30.4640464,178.3,11.07,-0.079,0.641,0.585,12,25.48
5227,2026-05-29T19:15:07.800Z,50.3729176,30.4640529,178.3,11.33,-0.199,0.561,0.515,12,24.03
5228,2026-05-29T19:15:07.900Z,50.3729270,30.4640580,178.3,10.96,0.067,0.392,0.496,12,19.61
5229,2026-05-29T19:15:08.000Z,50.3729369,30.4640633,178.3,11.58,0.216,0.289,0.491,12,18.78
5230,2026-05-29T19:15:08.100Z,50.3729468,30.4640684,178.3,11.57,0.403,0.165,0.401,12,18.53
5231,2026-05-29T19:15:08.200Z,50.3729569,30.4640726,178.4,11.56,0.318,0.183,0.327,12,15.31
5232,2026-05-29T19:15:08.300Z,50.3729671,30.4640773,178.4,11.83,0.401,0.130,0.387,12,16.10
5233,2026-05-29T19:15:08.400Z,50.3729775,30.4640818,178.4,11.98,0.248,0.183,0.378,12,15.72
5234,2026-05-29T19:15:08.500Z,50.3729878,30.4640863,178.4,11.84,0.227,0.194,0.331,12,15.67
5235,2026-05-29T19:15:08.600Z,50.3729984,30.4640913,178.4,12.31,0.065,0.134,0.378,12,16.66
5236,2026-05-29T19:15:08.700Z,50.3730088,30.4640968,178.4,12.20,0.220,-0.059,0.288,12,18.47
5237,2026-05-29T19:15:08.800Z,50.3730193,30.4641024,178.4,12.38,0.193,-0.013,0.166,12,18.75
5238,2026-05-29T19:15:08.900Z,50.3730299,30.4641088,178.4,12.53,0.154,-0.200,0.323,12,20.82
5239,2026-05-29T19:15:09.000Z,50.3730403,30.4641154,178.5,12.55,0.030,-0.167,0.296,12,22.01
5240,2026-05-29T19:15:09.100Z,50.3730508,30.4641225,178.5,12.73,0.042,-0.172,0.388,12,23.44
5241,2026-05-29T19:15:09.200Z,50.3730613,30.4641300,178.5,12.82,-0.134,-0.103,0.523,12,24.41
5242,2026-05-29T19:15:09.300Z,50.3730717,30.4641379,178.5,12.87,0.006,-0.273,0.636,12,25.96
5243,2026-05-29T19:15:09.400Z,50.3730822,30.4641464,178.5,13.07,-0.004,-0.133,0.666,12,27.21
5244,2026-05-29T19:15:09.500Z,50.3730926,30.4641552,178.5,13.13,0.232,-0.194,0.722,12,28.63
5245,2026-05-29T19:15:09.600Z,50.3731030,30.4641645,178.5,13.28,0.228,-0.254,0.731,12,29.71
5246,2026-05-29T19:15:09.700Z,50.3731132,30.4641743,178.6,13.27,0.269,-0.227,0.876,12,31.44
5247,2026-05-29T19:15:09.800Z,50.3731234,30.4641846,178.6,13.50,0.282,-0.234,0.868,12,32.83
5248,2026-05-29T19:15:09.900Z,50.3731335,30.4641954,178.6,13.56,0.345,-0.226,0.912,12,34.16
5249,2026-05-29T19:15:10.000Z,50.3731435,30.4642064,178.6,13.60,0.302,-0.213,0.932,12,35.13
5250,2026-05-29T19:15:10.100Z,50.3731535,30.4642179,178.6,13.82,0.264,-0.019,0.915,12,36.21
5251,2026-05-29T19:15:10.200Z,50.3731634,30.4642298,178.6,13.88,0.266,0.017,0.833,12,37.34
5252,2026-05-29T19:15:10.300Z,50.3731733,30.4642418,178.6,13.91,0.190,0.051,0.777,12,37.94
5253,2026-05-29T19:15:10.400Z,50.3731832,30.4642543,178.6,14.12,0.098,0.049,0.685,12,38.58
5254,2026-05-29T19:15:10.500Z,50.3731931,30.4642668,178.6,14.15,-0.053,0.062,0.803,12,38.95
5255,2026-05-29T19:15:10.600Z,50.3732029,30.4642794,178.6,14.15,0.107,-0.021,0.750,12,39.52
5256,2026-05-29T19:15:10.700Z,50.3732129,30.4642924,178.6,14.39,0.039,-0.017,0.702,12,39.70
5257,2026-05-29T19:15:10.800Z,50.3732226,30.4643055,178.6,14.35,0.091,0.047,0.758,12,40.66
5258,2026-05-29T19:15:10.900Z,50.3732326,30.4643189,178.5,14.55,0.062,0.045,0.770,12,40.63
5259,2026-05-29T19:15:11.000Z,50.3732423,30.4643323,178.5,14.50,0.009,0.054,0.707,12,41.27
5260,2026-05-29T19:15:11.100Z,50.3732522,30.4643460,178.5,14.61,-0.236,0.053,0.860,12,41.45
5261,2026-05-29T19:15:11.200Z,50.3732620,30.4643599,178.5,14.73,-0.213,0.059,0.904,12,42.28
5262,2026-05-29T19:15:11.300Z,50.3732717,30.4643740,178.5,14.74,-0.206,0.043,0.914,12,42.90
5263,2026-05-29T19:15:11.400Z,50.3732812,30.4643884,178.5,14.81,-0.199,0.030,0.958,12,43.92
5264,2026-05-29T19:15:11.500Z,50.3732909,30.4644031,178.5,15.02,0.044,0.017,0.885,12,43.98
5265,2026-05-29T19:15:11.600Z,50.3733004,30.4644183,178.5,15.08,0.180,0.029,0.751,12,45.34
5266,2026-05-29T19:15:11.700Z,50.3733097,30.4644337,178.5,15.09,0.120,0.066,0.740,12,46.70
5267,2026-05-29T19:15:11.800Z,50.3733189,30.4644496,178.5,15.20,0.004,0.011,0.858,12,47.81
5268,2026-05-29T19:15:11.900Z,50.3733276,30.4644660,178.5,15.22,0.089,0.030,0.899,12,50.15
5269,2026-05-29T19:15:12.000Z,50.3733362,30.4644828,178.5,15.33,-0.057,-0.039,0.995,12,51.33
5270,2026-05-29T19:15:12.100Z,50.3733443,30.4645000,178.5,15.25,-0.019,-0.109,1.105,12,53.41
5271,2026-05-29T19:15:12.200Z,50.3733518,30.4645181,178.5,15.38,0.167,-0.218,0.953,12,56.50
5272,2026-05-29T19:15:12.300Z,50.3733589,30.4645364,178.5,15.30,-0.037,-0.234,1.015,12,58.67
5273,2026-05-29T19:15:12.400Z,50.3733654,30.4645555,178.5,15.42,-0.127,-0.496,1.087,12,61.31
5274,2026-05-29T19:15:12.500Z,50.3733710,30.4645749,178.5,15.23,0.060,-0.523,1.071,12,65.49
5275,2026-05-29T19:15:12.600Z,50.3733762,30.4645950,178.5,15.46,-0.137,-0.499,1.157,12,67.59
5276,2026-05-29T19:15:12.700Z,50.3733802,30.4646152,178.5,15.14,-0.317,-0.573,1.462,12,71.85
5277,2026-05-29T19:15:12.800Z,50.3733831,30.4646360,178.5,15.19,0.126,-0.757,1.328,12,77.13
5278,2026-05-29T19:15:12.900Z,50.3733854,30.4646570,178.5,15.19,0.136,-0.680,1.239,12,79.54
5279,2026-05-29T19:15:13.000Z,50.3733866,30.4646779,178.5,14.98,-0.028,-0.876,1.316,12,84.15
5280,2026-05-29T19:15:13.100Z,50.3733864,30.4646991,178.5,15.05,0.271,-1.062,1.256,12,89.73
5281,2026-05-29T19:15:13.200Z,50.3733861,30.4647202,178.5,15.02,0.420,-1.021,1.089,12,91.11
5282,2026-05-29T19:15:13.300Z,50.3733842,30.4647406,178.6,14.75,0.307,-1.003,1.146,12,97.21
5283,2026-05-29T19:15:13.400Z,50.3733818,30.4647615,178.6,15.05,0.569,-0.902,0.895,12,99.45
5284,2026-05-29T19:15:13.500Z,50.3733790,30.4647818,178.6,14.85,0.635,-0.603,0.840,12,101.96
5285,2026-05-29T19:15:13.600Z,50.3733748,30.4648019,178.6,14.98,0.607,-0.562,0.825,12,107.20
5286,2026-05-29T19:15:13.700Z,50.3733706,30.4648216,178.6,14.78,0.549,-0.601,0.853,12,108.35
5287,2026-05-29T19:15:13.800Z,50.3733653,30.4648411,178.6,15.04,0.587,-0.398,0.720,12,112.33
5288,2026-05-29T19:15:13.900Z,50.3733594,30.4648599,178.7,14.92,0.331,-0.375,0.936,12,115.40
5289,2026-05-29T19:15:14.000Z,50.3733528,30.4648779,178.7,14.74,0.138,-0.465,0.891,12,119.03
5290,2026-05-29T19:15:14.100Z,50.3733455,30.4648956,178.7,14.96,0.302,-0.367,0.719,12,122.23
5291,2026-05-29T19:15:14.200Z,50.3733377,30.4649128,178.7,15.02,0.253,-0.518,0.719,12,124.91
5292,2026-05-29T19:15:14.300Z,50.3733292,30.4649288,178.7,14.71,0.365,-0.586,0.673,12,128.68
5293,2026-05-29T19:15:14.400Z,50.3733201,30.4649444,178.7,15.01,0.584,-0.506,0.544,12,131.74
5294,2026-05-29T19:15:14.500Z,50.3733104,30.4649590,178.7,14.93,0.410,-0.577,0.676,12,135.46
5295,2026-05-29T19:15:14.600Z,50.3733002,30.4649723,178.7,14.75,0.306,-0.595,0.862,12,139.26
5296,2026-05-29T19:15:14.700Z,50.3732892,30.4649849,178.7,15.04,0.149,-0.605,1.001,12,142.96
5297,2026-05-29T19:15:14.800Z,50.3732781,30.4649961,178.7,14.68,0.130,-0.663,1.052,12,146.85
5298,2026-05-29T19:15:14.900Z,50.3732664,30.4650063,178.6,14.82,0.223,-0.720,1.120,12,150.66
5299,2026-05-29T19:15:15.000Z,50.3732544,30.4650151,178.7,14.74,0.367,-0.729,1.018,12,154.27
5300,2026-05-29T19:15:15.100Z,50.3732419,30.4650221,178.6,14.63,0.467,-0.663,0.989,12,159.58
5301,2026-05-29T19:15:15.200Z,50.3732293,30.4650291,178.7,14.87,0.477,-0.557,0.909,12,160.22
5302,2026-05-29T19:15:15.300Z,50.3732166,30.4650343,178.6,14.61,0.600,-0.685,0.805,13,165.23
5303,2026-05-29T19:15:15.400Z,50.3732038,30.4650373,178.7,14.31,0.468,-0.641,0.824,13,170.79
5304,2026-05-29T19:15:15.500Z,50.3731909,30.4650387,178.7,14.40,0.463,-0.618,0.839,13,175.48
5305,2026-05-29T19:15:15.600Z,50.3731781,30.4650392,178.6,14.22,0.076,-0.756,0.921,13,178.13
5306,2026-05-29T19:15:15.700Z,50.3731660,30.4650374,178.7,13.58,0.115,-0.894,0.981,13,184.56
5307,2026-05-29T19:15:15.800Z,50.3731537,30.4650346,178.7,13.83,0.051,-0.740,0.833,13,187.72
5308,2026-05-29T19:15:15.900Z,50.3731419,30.4650309,178.7,13.44,-0.033,-0.728,0.860,13,191.00
5309,2026-05-29T19:15:16.000Z,50.3731308,30.4650262,178.7,12.96,-0.163,-0.723,0.925,13,194.63
5310,2026-05-29T19:15:16.100Z,50.3731197,30.4650211,178.7,12.91,-0.058,-0.809,0.903,13,196.12
5311,2026-05-29T19:15:16.200Z,50.3731096,30.4650149,178.6,12.30,-0.196,-0.570,0.984,13,200.55
5312,2026-05-29T19:15:16.300Z,50.3731000,30.4650080,178.6,11.83,-0.370,-0.471,1.251,13,204.26
5313,2026-05-29T19:15:16.400Z,50.3730916,30.4650001,178.6,11.12,-0.325,-0.595,1.306,13,210.24
5314,2026-05-29T19:15:16.500Z,50.3730842,30.4649909,178.5,10.63,-0.322,-0.545,1.468,13,217.96
5315,2026-05-29T19:15:16.600Z,50.3730768,30.4649814,178.6,10.67,-0.186,-0.298,1.456,13,218.86
5316,2026-05-29T19:15:16.700Z,50.3730703,30.4649713,178.6,10.18,0.038,-0.436,1.365,13,224.45
5317,2026-05-29T19:15:16.800Z,50.3730643,30.4649602,178.6,10.42,0.065,-0.501,1.275,13,228.85
5318,2026-05-29T19:15:16.900Z,50.3730597,30.4649492,178.6,9.51,0.145,-0.585,1.012,13,234.76
5319,2026-05-29T19:15:17.000Z,50.3730562,30.4649369,178.6,9.66,0.075,-0.690,0.775,13,244.83
5320,2026-05-29T19:15:17.100Z,50.3730531,30.4649250,178.5,9.24,-0.001,-0.894,0.755,13,247.25
5321,2026-05-29T19:15:17.200Z,50.3730515,30.4649133,178.6,8.48,-0.096,-1.088,0.596,13,255.55
5322,2026-05-29T19:15:17.300Z,50.3730504,30.4649012,178.6,8.74,-0.274,-1.193,0.737,13,260.76
5323,2026-05-29T19:15:17.400Z,50.3730507,30.4648903,178.6,7.91,-0.191,-1.120,0.734,13,269.73
5324,2026-05-29T19:15:17.500Z,50.3730509,30.4648788,178.5,8.26,-0.233,-1.048,0.795,13,272.11
5325,2026-05-29T19:15:17.600Z,50.3730525,30.4648685,178.6,7.49,-0.243,-1.177,0.727,13,280.06
5326,2026-05-29T19:15:17.700Z,50.3730545,30.4648592,178.4,7.38,-0.351,-1.102,1.032,13,286.40
5327,2026-05-29T19:15:17.800Z,50.3730575,30.4648502,178.5,7.13,-0.122,-1.133,0.884,13,294.06
5328,2026-05-29T19:15:17.900Z,50.3730612,30.4648417,178.4,7.23,-0.336,-1.064,0.960,13,301.69
5329,2026-05-29T19:15:18.000Z,50.3730658,30.4648347,178.4,6.97,-0.171,-1.283,0.943,13,312.06
5330,2026-05-29T19:15:18.100Z,50.3730710,30.4648285,178.4,7.18,-0.126,-1.090,1.030,13,321.11
5331,2026-05-29T19:15:18.200Z,50.3730765,30.4648235,178.4,7.08,0.072,-0.977,0.820,13,328.27
5332,2026-05-29T19:15:18.300Z,50.3730826,30.4648193,178.4,7.32,0.000,-0.911,0.932,13,335.03
5333,2026-05-29T19:15:18.400Z,50.3730891,30.4648167,178.4,7.46,0.223,-0.787,1.005,13,343.92
5334,2026-05-29T19:15:18.500Z,50.3730959,30.4648148,178.4,7.56,0.260,-0.580,0.986,13,349.27
5335,2026-05-29T19:15:18.600Z,50.3731029,30.4648143,178.4,7.78,0.302,-0.580,1.016,13,356.49
5336,2026-05-29T19:15:18.700Z,50.3731101,30.4648147,178.3,7.90,0.296,-0.501,1.063,13,1.35
5337,2026-05-29T19:15:18.800Z,50.3731176,30.4648156,178.4,8.22,0.314,-0.393,1.030,13,4.50
5338,2026-05-29T19:15:18.900Z,50.3731251,30.4648178,178.4,8.40,0.176,-0.369,1.029,13,10.00
5339,2026-05-29T19:15:19.000Z,50.3731325,30.4648206,178.4,8.53,0.174,-0.361,1.068,13,13.53
5340,2026-05-29T19:15:19.100Z,50.3731405,30.4648238,178.4,8.98,0.160,-0.243,1.028,13,14.55
5341,2026-05-29T19:15:19.200Z,50.3731483,30.4648275,178.4,9.05,0.278,-0.216,0.907,13,16.95
5342,2026-05-29T19:15:19.300Z,50.3731560,30.4648316,178.4,9.15,0.296,-0.008,0.830,13,17.96
5343,2026-05-29T19:15:19.400Z,50.3731639,30.4648356,178.3,9.34,0.296,-0.008,0.830,13,17.18
5344,2026-05-29T19:15:19.500Z,50.3731719,30.4648390,178.3,9.38,0.283,0.189,0.886,13,14.55
5345,2026-05-29T19:15:19.600Z,50.3731803,30.4648410,178.3,9.35,0.255,0.274,0.807,13,9.28
5346,2026-05-29T19:15:19.700Z,50.3731889,30.4648422,178.3,9.54,0.039,0.439,0.911,13,5.84
5347,2026-05-29T19:15:19.800Z,50.3731973,30.4648418,178.3,9.41,0.075,0.607,0.943,13,358.86
5348,2026-05-29T19:15:19.900Z,50.3732058,30.4648404,178.3,9.50,0.051,0.635,1.060,13,354.35
5349,2026-05-29T19:15:20.000Z,50.3732140,30.4648375,178.2,9.34,-0.041,0.675,1.030,13,347.79
5350,2026-05-29T19:15:20.100Z,50.3732221,30.4648334,178.2,9.47,-0.057,0.756,1.151,13,342.58
5351,2026-05-29T19:15:20.200Z,50.3732299,30.4648278,178.2,9.57,0.001,0.676,1.107,13,335.74
5352,2026-05-29T19:15:20.300Z,50.3732372,30.4648214,178.2,9.15,-0.153,0.723,1.189,13,330.80
5353,2026-05-29T19:15:20.400Z,50.3732438,30.4648138,178.2,9.22,-0.124,0.684,1.053,13,324.42
5354,2026-05-29T19:15:20.500Z,50.3732496,30.4648055,178.2,8.66,-0.203,0.763,1.027,13,318.24
5355,2026-05-29T19:15:20.600Z,50.3732546,30.4647960,178.2,8.77,-0.326,0.928,1.117,13,310.84
5356,2026-05-29T19:15:20.700Z,50.3732585,30.4647861,178.2,8.28,-0.164,0.779,0.929,13,302.56
5357,2026-05-29T19:15:20.800Z,50.3732627,30.4647755,178.2,8.73,-0.136,0.898,0.919,13,301.39
5358,2026-05-29T19:15:20.900Z,50.3732650,30.4647644,178.2,8.30,0.038,0.759,0.865,13,289.65
5359,2026-05-29T19:15:21.000Z,50.3732674,30.4647524,178.2,8.97,0.111,0.796,0.758,13,287.89
5360,2026-05-29T19:15:21.100Z,50.3732685,30.4647404,178.2,8.60,0.095,0.740,0.723,13,279.01
